type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
CASH_IN,94933.34,C1464079293,52030,146963.34,C1096283470,0,7828.57,0
PAYMENT,10088.16,C61710314,11501,1412.84,M1433290120,0,0,0
TRANSFER,128505.21,C1331556370,27940,0,C75457651,19224.44,22257.86,0
CASH_OUT,142705.55,C955505599,0,0,C1297685781,542942.3,1120608.72,0
PAYMENT,1538.49,C1464746372,21022,19483.51,M1890262240,0,0,0
PAYMENT,2472.54,C1356246919,37797.23,35324.69,M1985918977,0,0,0
PAYMENT,1314.57,C1404671279,35324.69,34010.12,M2078138276,0,0,0
PAYMENT,3583.64,C504561103,34010.12,30426.48,M487571644,0,0,0
PAYMENT,18657.24,C33570527,22099,3441.76,M389407172,0,0,0
CASH_IN,271666.26,C515938920,20580,292246.26,C2020152163,0,0,0
TRANSFER,125527.29,C2108273452,10489,0,C296121376,312620,371.65,0
PAYMENT,17689.59,C2119994496,24753,7063.41,M1189050702,0,0,0
PAYMENT,18960.49,C1557571623,259,0,M1825984578,0,0,0
PAYMENT,16703.28,C1987377620,106442,89738.72,M1264380765,0,0,0
PAYMENT,20703.33,C581100929,201639,180935.67,M2091447767,0,0,0
PAYMENT,20677.95,C767760847,18064,0,M23660841,0,0,0
PAYMENT,16427.31,C886205032,297956.68,281529.37,M267331432,0,0,0
PAYMENT,3320.7,C978799163,281529.37,278208.67,M1933458457,0,0,0
PAYMENT,11483.48,C1410894140,278208.67,266725.19,M582627504,0,0,0
PAYMENT,15129.45,C582787150,359,0,M543198964,0,0,0
PAYMENT,14904.51,C815903405,0,0,M1131228089,0,0,0
PAYMENT,32542.48,C68439370,71496.23,38953.75,M539452434,0,0,0
PAYMENT,9903.87,C497983073,38953.75,29049.88,M934563470,0,0,0
PAYMENT,15638.89,C300690223,29049.88,13410.99,M175168244,0,0,0
PAYMENT,8720.99,C1665400909,13410.99,4690.01,M1980883605,0,0,0
PAYMENT,4534.37,C114559531,4690.01,155.64,M176150399,0,0,0
PAYMENT,7672.07,C1241184277,155.64,0,M805744373,0,0,0
PAYMENT,34027.34,C371556236,0,0,M1645577752,0,0,0
PAYMENT,20982.22,C2083643423,0,0,M2034604138,0,0,0
PAYMENT,5842.48,C1143034321,0,0,M181021195,0,0,0
PAYMENT,17.42,C2030568021,0,0,M752571350,0,0,0
PAYMENT,5484.94,C1656369221,0,0,M964416619,0,0,0
PAYMENT,8667.21,C14181307,0,0,M1995167125,0,0,0
PAYMENT,14390.28,C1163979541,0,0,M576698206,0,0,0
PAYMENT,4664.21,C1641667861,0,0,M1228340166,0,0,0
PAYMENT,11240.64,C189565366,0,0,M1425418950,0,0,0
PAYMENT,1044.38,C2078827576,0,0,M100550728,0,0,0
PAYMENT,10134.78,C1787846776,0,0,M265668598,0,0,0
PAYMENT,15093.73,C925150096,0,0,M1089411380,0,0,0
PAYMENT,4786.79,C689251057,0,0,M140425810,0,0,0
PAYMENT,11675.92,C439679202,0,0,M573207593,0,0,0
PAYMENT,2022.78,C581486647,0,0,M1599695386,0,0,0
PAYMENT,5055.67,C1654094587,0,0,M334348732,0,0,0
PAYMENT,1392.66,C2002799238,0,0,M1677584330,0,0,0
PAYMENT,15719.2,C979634668,110,0,M1199169341,0,0,0
CASH_OUT,212665.96,C850958638,0,0,C97730845,13927589.96,14658353.25,0
PAYMENT,18079.63,C1056439044,200242,182162.37,M608616031,0,0,0
PAYMENT,17456.35,C760159709,16877,0,M1531478195,0,0,0
PAYMENT,3621.47,C1525055237,0,0,M1271109184,0,0,0
PAYMENT,8208.25,C506972944,19808,11599.75,M23436669,0,0,0
TRANSFER,250371.89,C1754452995,12711,0,C638590716,49213.86,333751.15,0
PAYMENT,9524.45,C1068773063,0,0,M528162154,0,0,0
PAYMENT,12586.69,C853075341,14843,2256.31,M1284775193,0,0,0
PAYMENT,38874.87,C1380499546,5685,0,M354359092,0,0,0
PAYMENT,17658.97,C1612610711,10687,0,M210688344,0,0,0
PAYMENT,103.64,C416322179,12846,12742.36,M1964740634,0,0,0
PAYMENT,5691.85,C1718792426,98149.66,92457.81,M483189093,0,0,0
PAYMENT,128.03,C9714933,92457.81,92329.79,M690419645,0,0,0
PAYMENT,25885.94,C1512109971,27575,1689.06,M555545211,0,0,0
TRANSFER,340936.73,C5112121,205908.67,0,C804836251,5009,108483.43,0
PAYMENT,5938.85,C508269970,0,0,M1133143463,0,0,0
PAYMENT,36825.83,C88328327,863,0,M1978943199,0,0,0
PAYMENT,1035.3,C928103158,0,0,M669406950,0,0,0
PAYMENT,1144.61,C1023063405,1324,179.39,M1802493587,0,0,0
PAYMENT,10626.74,C1372802818,102793,92166.26,M1142383288,0,0,0
PAYMENT,7163.87,C758113930,117108,109944.13,M941702906,0,0,0
PAYMENT,9133.33,C1942085027,21202,12068.67,M205284289,0,0,0
CASH_OUT,47097.56,C1584779130,12068.67,0,C410033330,120074.73,161722.17,0
CASH_OUT,284467.43,C1863515296,0,0,C991505714,2283034.88,5352935.74,0
CASH_OUT,559782.41,C314771492,0,0,C1286084959,3105859.14,7488671.79,0
CASH_OUT,274475.45,C2098086870,0,0,C1619402333,985001.71,2258295.49,0
CASH_OUT,181231.33,C233852178,0,0,C1587143371,181733.94,77922.92,0
CASH_OUT,264351,C1971275760,0,0,C1587143371,362965.28,77922.92,0
CASH_OUT,193896.28,C2146952019,0,0,C2072865894,237106,182117.56,0
CASH_OUT,292220.17,C1885867912,0,0,C991505714,2567502.31,5352935.74,0
CASH_OUT,102210.04,C2139051082,0,0,C991363637,7526564.89,8730306.03,0
CASH_OUT,376400.31,C1890638994,0,0,C125722707,388040,779659.14,0
CASH_OUT,273119.31,C815617196,0,0,C1085479446,565529.07,346139.62,0
CASH_OUT,97771.23,C3737976,0,0,C183354406,3654690.97,4861702.48,0
CASH_OUT,129717.52,C90292273,0,0,C1337741679,244776,521100.91,0
PAYMENT,20452.81,C1933826115,743272,722819.19,M698473139,0,0,0
PAYMENT,13407.42,C1637577782,29802,16394.58,M1794130044,0,0,0
PAYMENT,43728.01,C119282849,136754,93025.99,M550451891,0,0,0
PAYMENT,8953.88,C449822808,242,0,M1918144733,0,0,0
PAYMENT,25580.96,C673189187,249,0,M2116330210,0,0,0
PAYMENT,18799.27,C942771559,48061,29261.73,M989251186,0,0,0
DEBIT,2411.42,C311725690,21589,19177.58,C466505482,9437.5,232681.17,0
PAYMENT,273.61,C1232870776,19177.58,18903.97,M2098396037,0,0,0
PAYMENT,39268.73,C1910204163,462936,423667.27,M1191890972,0,0,0
DEBIT,7374.81,C1848939096,133699.89,126325.09,C414386513,142060,7859.25,0
PAYMENT,1559.81,C68195016,126325.09,124765.28,M777588278,0,0,0
PAYMENT,3626.07,C1069720017,48949,45322.93,M1965965859,0,0,0
PAYMENT,7185.9,C1965557916,71783,64597.1,M325488817,0,0,0
TRANSFER,102145.81,C956331813,31393,0,C266418454,16400,230459.06,0
TRANSFER,330262.78,C1052247420,11389,0,C1163619825,51827.53,0,0
PAYMENT,20669.8,C199329503,62022,41352.2,M740654090,0,0,0
PAYMENT,2689.41,C371630068,2136,0,M1749810089,0,0,0
PAYMENT,7712.29,C1872453377,0,0,M1750711252,0,0,0
TRANSFER,211207.36,C1243762708,0,0,C715819458,424008,484595.24,0
TRANSFER,93296.5,C2105764938,50762,0,C35126588,393,8748005.25,0
PAYMENT,2247.29,C1213548460,93366,91118.71,M1836569193,0,0,0
PAYMENT,13203.01,C890084643,19969,6765.99,M1393182452,0,0,0
TRANSFER,111691.03,C830477086,5006,0,C1794607688,0,117562.47,0
CASH_OUT,343046.11,C1647799261,0,0,C1899073220,3382000.83,5632383.36,0
PAYMENT,13048.61,C998901309,21308,8259.39,M976673374,0,0,0
CASH_OUT,205908.12,C186595045,8259.39,0,C1850180796,368486.32,7837942.9,0
PAYMENT,1813.39,C1387253208,274,0,M964661854,0,0,0
PAYMENT,7515.48,C899111685,73252,65736.52,M1196288844,0,0,0
PAYMENT,6920.66,C1805660016,260072,253151.34,M780709176,0,0,0
PAYMENT,18591.22,C1673947520,264732,246140.78,M147646893,0,0,0
PAYMENT,12028.83,C1841686615,50898,38869.17,M1558246666,0,0,0
PAYMENT,16.29,C205135231,5418,5401.71,M1666456788,0,0,0
PAYMENT,15806.57,C554817465,32627,16820.43,M2046967348,0,0,0
PAYMENT,5471.85,C638518766,29226.22,23754.36,M1711152967,0,0,0
CASH_OUT,57737.75,C1258139742,23754.36,0,C1487669283,65490,140821.4,0
TRANSFER,36863.19,C560321707,20780,0,C681835572,36746,73609.19,0
PAYMENT,18096.37,C2140898588,9074,0,M1787476367,0,0,0
PAYMENT,15314.84,C1297259456,30993,15678.16,M1117642317,0,0,0
TRANSFER,73844.55,C1628242023,11101,0,C1206868531,0,69295.43,0
PAYMENT,774.43,C1593084680,2287,1512.57,M128026509,0,0,0
CASH_OUT,43145.46,C727867010,1512.57,0,C1479450980,55445,0,0
PAYMENT,16771.05,C577076657,17916,1144.95,M1488129598,0,0,0
PAYMENT,17373.62,C1394960202,37306,19932.38,M1779082722,0,0,0
PAYMENT,6800.9,C1661720039,173416,166615.1,M596243782,0,0,0
PAYMENT,28084.57,C1533987146,110,0,M1685344880,0,0,0
TRANSFER,491920,C1500321780,725,0,C508000580,13494.74,682530.5,0
PAYMENT,4115.83,C899869274,10289,6173.17,M413880637,0,0,0
TRANSFER,109865.4,C1586128778,82030,0,C365212068,59560,355690.69,0
PAYMENT,83.01,C1877547288,2116,2032.99,M1295769221,0,0,0
PAYMENT,11132.52,C257641638,10673,0,M39898352,0,0,0
PAYMENT,12450.02,C627451005,23565.35,11115.34,M909773218,0,0,0
PAYMENT,16970.45,C1674661311,11115.34,0,M1733433977,0,0,0
PAYMENT,14608.67,C1938005794,11618,0,M353562601,0,0,0
PAYMENT,2818.53,C2093474881,189,0,M196196466,0,0,0
PAYMENT,16231.43,C1680104617,30392,14160.57,M1724619363,0,0,0
PAYMENT,1639.3,C627937047,14160.57,12521.27,M588890592,0,0,0
PAYMENT,10420.26,C1704853566,19809,9388.74,M1597802092,0,0,0
PAYMENT,41.93,C383823787,9388.74,9346.81,M2073782870,0,0,0
PAYMENT,2132.75,C1846614763,9346.81,7214.06,M1436937891,0,0,0
PAYMENT,33857.1,C1185648203,110981.8,77124.71,M1715635474,0,0,0
PAYMENT,5711.32,C14818675,77124.71,71413.38,M2051550010,0,0,0
PAYMENT,2694.66,C1611348974,6962,4267.34,M311642344,0,0,0
PAYMENT,531.45,C34264652,4267.34,3735.89,M966802636,0,0,0
CASH_IN,284657.93,C5092445,26903,311560.93,C758991444,29482,0,0
PAYMENT,7463.22,C143751348,9071,1607.78,M1551722332,0,0,0
PAYMENT,6322.81,C1686332995,6020,0,M159504850,0,0,0
CASH_IN,56151.12,C181814414,0,56151.12,C1464984894,128064,71912.88,0
CASH_IN,6441.93,C1034327311,56151.12,62593.04,C191614132,153018.4,9701.14,0
CASH_IN,180870.42,C1114131846,62593.04,243463.47,C798678484,1512928.31,2084795.89,0
CASH_IN,177793.46,C1168134992,243463.47,421256.92,C1260651126,180641,0,0
CASH_IN,403393.65,C2104139102,421256.92,824650.57,C909295153,9197383.11,9092634.94,0
CASH_IN,374378.57,C1961718033,824650.57,1199029.14,C1632716597,434023.44,59644.87,0
CASH_IN,555921.6,C1953044087,1199029.14,1754950.74,C18996450,587075.51,31153.91,0
CASH_IN,399998.92,C857010553,1754950.74,2154949.66,C1816757085,9563426.09,10187847.95,0
CASH_IN,107588.94,C448600616,2154949.66,2262538.6,C985934102,2675419.22,5827219.22,0
CASH_IN,349084.96,C88573335,2262538.6,2611623.56,C510382951,583583,17298.53,0
CASH_IN,259049.85,C966910438,2611623.56,2870673.41,C798678484,1332057.89,2084795.89,0
CASH_IN,162410.51,C766136466,2870673.41,3033083.92,C1529639302,373930,8208.1,0
CASH_IN,139209.07,C1597268821,3033083.92,3172292.99,C1450133081,166049.82,493580.49,0
CASH_IN,221584.67,C1726361113,3172292.99,3393877.66,C1281580764,805754.92,253888.02,0
CASH_IN,33975.45,C1358847474,3393877.66,3427853.11,C2012808675,66221.72,32246.27,0
CASH_IN,189095.53,C800041407,3427853.11,3616948.64,C503195940,583691.14,228783.05,0
CASH_IN,51696.89,C1409112532,3616948.64,3668645.53,C1529639302,211519.49,8208.1,0
CASH_IN,97173.8,C71054164,3668645.53,3765819.34,C128846374,117500,20326.2,0
CASH_IN,170656.02,C638582764,3765819.34,3936475.35,C638590716,299585.75,333751.15,0
CASH_IN,46644.73,C1950308547,3936475.35,3983120.08,C265108079,78028,611272.03,0
CASH_IN,17923.87,C1295359081,3983120.08,4001043.95,C598551831,46515.29,28591.42,0
CASH_IN,42874.29,C687251464,4001043.95,4043918.24,C1487669283,123227.75,140821.4,0
CASH_IN,276974.44,C1910491749,4043918.24,4320892.68,C932583850,6724357.4,5670581.45,0
CASH_IN,88549.9,C2141744605,4320892.68,4409442.58,C668345982,107358,18808.1,0
CASH_IN,154372.69,C513761429,4409442.58,4563815.27,C16344660,822068,0,0
CASH_IN,113859.94,C66348462,4563815.27,4677675.22,C1255024717,10833791,12947437.37,0
CASH_IN,278369.25,C209128279,4677675.22,4956044.47,C787033725,575658.59,1640349.09,0
CASH_IN,194642.4,C814565761,4956044.47,5150686.87,C392226440,220407,25764.6,0
CASH_IN,277447.82,C1433607373,5150686.87,5428134.69,C424743902,293813.47,16365.64,0
CASH_IN,123601.07,C1963645656,5428134.69,5551735.75,C1137422246,188974,66761.47,0
CASH_IN,299234.56,C1100176029,5551735.75,5850970.32,C1694262384,482565,96037.24,0
CASH_IN,20606.91,C453562991,5850970.32,5871577.23,C1121686878,44461,77986.84,0
CASH_IN,353210.38,C1448095927,5871577.23,6224787.6,C769342184,12782636.7,12450400.32,0
CASH_IN,90206.82,C1966075071,6224787.6,6314994.42,C1467806809,261902.35,90640.96,0
CASH_IN,145697.63,C783488821,6314994.42,6460692.05,C11003494,11919932.15,15026180.08,0
CASH_IN,117372.63,C1937060646,6460692.05,6578064.68,C1254526270,215582.32,594958.48,0
CASH_IN,22883.86,C620195959,6578064.68,6600948.54,C1975607158,29728,6844.14,0
CASH_IN,26775.37,C783759938,6600948.54,6627723.92,C323287038,30356,2405.31,0
CASH_IN,228957.76,C411802142,6627723.92,6856681.68,C71555810,1089860.52,960188.98,0
CASH_IN,276215.93,C1111320106,6856681.68,7132897.62,C1321128627,311670.75,0,0
CASH_IN,147303.27,C1565967058,7132897.62,7280200.89,C1496102000,901518.84,14659.86,0
CASH_IN,81947.39,C1243911696,7280200.89,7362148.27,C842984696,228889,146941.61,0
CASH_IN,160681.58,C247184928,7362148.27,7522829.85,C715819458,635215.36,484595.24,0
CASH_IN,104695.79,C664700395,7522829.85,7627525.64,C1697258007,229922,69362.32,0
CASH_IN,85360.76,C1286968216,7627525.64,7712886.4,C409821235,110572,0,0
CASH_IN,141561.27,C583997448,7712886.4,7854447.67,C1880332929,10698799.65,14932387.84,0
CASH_IN,206810.15,C1901525199,7854447.67,8061257.82,C1446521801,6525826.68,6129845.09,0
CASH_IN,25976.3,C573872851,8061257.82,8087234.12,C157316544,30703,4726.7,0
CASH_IN,117770.95,C1123939422,8087234.12,8205005.07,C1329589315,266725.19,225460.97,0
CASH_IN,162271.77,C405318481,8205005.07,8367276.84,C125722707,764440.31,779659.14,0
CASH_IN,44264.07,C1585358875,8367276.84,8411540.91,C1746150957,262257.05,113988.19,0
CASH_IN,292307.46,C1486504709,8411540.91,8703848.37,C1538745405,546224.26,40362.35,0
CASH_IN,151301.14,C1969754956,8703848.37,8855149.51,C1360767589,5188539.32,6712636.97,0
CASH_IN,343371.38,C684154003,8855149.51,9198520.89,C1883840933,17324126.77,18056399.48,0
CASH_IN,8477.85,C55711712,9198520.89,9206998.74,C1951379728,404445,757779.01,0
CASH_IN,400377.11,C156954340,9206998.74,9607375.85,C985934102,2567830.28,5827219.22,0
CASH_IN,204307.03,C1008561904,9607375.85,9811682.88,C300836639,278646,0,0
CASH_IN,391209.48,C774676004,9811682.88,10202892.36,C1838584624,8245234.16,7852593.45,0
CASH_IN,369168.98,C1037201686,10202892.36,10572061.34,C1496102000,754215.57,14659.86,0
CASH_IN,116215.63,C1663141254,10572061.34,10688276.97,C1515704208,430740.4,9973139.6,0
CASH_IN,299261.26,C874253820,10688276.97,10987538.23,C347725669,420710,266931.55,0
CASH_IN,241605.17,C2114676965,10987538.23,11229143.4,C2066777507,434626.99,24156.59,0
PAYMENT,23861.38,C1350561011,31318,7456.62,M1058885327,0,0,0
PAYMENT,4398.44,C1807402813,60228,55829.56,M1314113263,0,0,0
TRANSFER,141189.81,C1633989538,12906,0,C343534938,67995,367724.8,0
PAYMENT,6210.12,C878375543,0,0,M157567214,0,0,0
PAYMENT,4759.68,C1498452883,0,0,M493732536,0,0,0
PAYMENT,41727.65,C2126991912,0,0,M1439651366,0,0,0
PAYMENT,19869.17,C148802311,0,0,M2069229734,0,0,0
PAYMENT,31546.47,C1070050294,0,0,M269923406,0,0,0
PAYMENT,5718.98,C1819055096,0,0,M954764819,0,0,0
PAYMENT,7749.22,C980552419,0,0,M535002407,0,0,0
PAYMENT,16362.86,C387505776,0,0,M1811698326,0,0,0
PAYMENT,336.05,C1098082328,0,0,M1165836116,0,0,0
PAYMENT,414.32,C340234965,0,0,M497424937,0,0,0
PAYMENT,44660.63,C1204785709,0,0,M1801753119,0,0,0
PAYMENT,8844.72,C1134388380,0,0,M1850169748,0,0,0
PAYMENT,7955.58,C1436741771,0,0,M446264394,0,0,0
PAYMENT,37887.08,C839404033,344,0,M1725382189,0,0,0
PAYMENT,15033.16,C607370452,11538,0,M1977202492,0,0,0
TRANSFER,262301.96,C99722180,50537,0,C1047634424,3735.89,16804.47,0
PAYMENT,31211.8,C1510527745,11302,0,M1675886984,0,0,0
PAYMENT,3392.19,C1530669727,64738.71,61346.52,M1398492607,0,0,0
PAYMENT,5501.57,C1331108878,61346.52,55844.95,M209501229,0,0,0
PAYMENT,6382.5,C917379055,21022,14639.5,M1066504752,0,0,0
PAYMENT,17826.95,C1221676704,10506,0,M556080707,0,0,0
PAYMENT,2945.31,C371694173,20275,17329.69,M528042460,0,0,0
PAYMENT,27668.81,C1809367960,13713,0,M882371818,0,0,0
PAYMENT,18714.61,C508067159,4157,0,M1261105387,0,0,0
TRANSFER,312895.63,C1724067349,40171,0,C1651945012,0,1556799.98,0
PAYMENT,4411.9,C1832418971,10441,6029.1,M809960622,0,0,0
TRANSFER,245997.24,C745932773,72503,0,C1428469551,0,210538.44,0
PAYMENT,7426.32,C1396320248,0,0,M2111326114,0,0,0
PAYMENT,9282.83,C1974623939,31167,21884.17,M1776760511,0,0,0
PAYMENT,9023.63,C1801509276,159253,150229.37,M1413117445,0,0,0
PAYMENT,13266.85,C865697287,14358,1091.15,M1671164933,0,0,0
CASH_OUT,77253.21,C249200083,1091.15,0,C271588719,471444,336403.65,0
TRANSFER,360373.89,C165128275,925.28,0,C1213485528,0,234828.48,0
PAYMENT,1526.5,C1908839976,0,0,M1304522697,0,0,0
PAYMENT,18747.29,C271099719,0,0,M612958241,0,0,0
PAYMENT,5248.34,C1631298894,134912,129663.66,M658645383,0,0,0
PAYMENT,4944.21,C1912973495,48167,43222.79,M518072030,0,0,0
PAYMENT,11933.67,C583852441,183330.44,171396.76,M347386462,0,0,0
CASH_OUT,75359.52,C1269555311,171396.76,96037.24,C400720732,99910,45394.67,0
PAYMENT,5624.78,C1550575634,25211.24,19586.46,M435030575,0,0,0
CASH_OUT,67787.89,C679046414,19586.46,0,C2072865894,431002.28,182117.56,0
PAYMENT,5272.45,C1019562230,11681,6408.55,M1072499716,0,0,0
PAYMENT,5947.18,C1446762148,6408.55,461.38,M894025840,0,0,0
PAYMENT,2392.42,C593341655,75045,72652.58,M1946618260,0,0,0
PAYMENT,7046.53,C2088857414,72652.58,65606.05,M120617702,0,0,0
TRANSFER,761871.16,C1237669315,1248,0,C675203915,284974,777700.37,0
PAYMENT,3408.19,C88256198,43047,39638.81,M1917717111,0,0,0
TRANSFER,905112.26,C1982708114,23316,0,C863811613,31091,1328510.04,0
PAYMENT,3615.16,C363172313,114,0,M92350773,0,0,0
CASH_OUT,112681.95,C119445056,0,0,C347725669,121448.74,266931.55,0
PAYMENT,11877.65,C484728344,15107,3229.35,M628502276,0,0,0
PAYMENT,9065.86,C691171870,5082,0,M1517112814,0,0,0
PAYMENT,12672.81,C1682431013,30515,17842.19,M1885192614,0,0,0
PAYMENT,5528.36,C1246101297,8043,2514.64,M2063059370,0,0,0
TRANSFER,437415.9,C546014245,129552,0,C1095575585,623,0,0
TRANSFER,837439.12,C1053106531,0,0,C801142660,2081530.01,3504660.25,0
PAYMENT,17864.89,C1528622589,152123,134258.11,M534955437,0,0,0
TRANSFER,542435.88,C1664401624,8049,0,C237988421,0,628574.97,0
CASH_OUT,30918.53,C1961704420,0,0,C1870436181,155620.72,823.49,0
PAYMENT,12691.35,C1210205057,48894,36202.65,M1105475717,0,0,0
PAYMENT,3790.42,C68358753,8414.4,4623.98,M423377692,0,0,0
PAYMENT,1966.5,C1138249201,4623.98,2657.47,M588801311,0,0,0
PAYMENT,2627.97,C1057291015,26212,23584.03,M1192809248,0,0,0
CASH_OUT,3336.48,C1185851895,23584.03,20247.55,C83980058,408205,0,0
CASH_OUT,252322.27,C645794976,20247.55,0,C1457383927,503204,1273838.38,0
CASH_OUT,271308.11,C1043990443,0,0,C1477979030,8960118.08,10780596.35,0
CASH_OUT,560156.47,C1060786847,0,0,C1262822392,16853978.68,17993742.14,0
CASH_OUT,265115.26,C216577438,0,0,C1335946878,298544.45,828787.26,0
CASH_OUT,160642.36,C1520808879,0,0,C40075281,190539.16,1674676.75,0
CASH_OUT,23691.12,C877457423,0,0,C9108707,34225,57916.12,0
CASH_OUT,24971.08,C1502606003,0,0,C1733439693,41401,66372.08,0
DEBIT,2226.78,C268630105,30674,28447.22,C2110335494,34858,19622.4,0
PAYMENT,3358.66,C1741494589,22409,19050.34,M877809987,0,0,0
CASH_OUT,4339.89,C309208848,17897,13557.11,C861958315,101607,105946.89,0
PAYMENT,12294.76,C355063092,11167,0,M438448733,0,0,0
PAYMENT,12091.12,C1012707347,2847.54,0,M1600734767,0,0,0
PAYMENT,1620.17,C70432899,0,0,M252297858,0,0,0
PAYMENT,10364.69,C1443641176,14903,4538.31,M1128352648,0,0,0
PAYMENT,9621.65,C1386612163,23639,14017.35,M335204551,0,0,0
PAYMENT,14852.76,C620462871,302874,288021.24,M1831833867,0,0,0
PAYMENT,1748.86,C256186736,1455,0,M1249676471,0,0,0
PAYMENT,8257.29,C845635028,57116,48858.71,M592520538,0,0,0
PAYMENT,4680.12,C83375833,48858.71,44178.59,M709827525,0,0,0
PAYMENT,1221.33,C575568549,11246,10024.67,M144699459,0,0,0
PAYMENT,4286.24,C1293177207,10024.67,5738.43,M525859363,0,0,0
CASH_OUT,181882.49,C1318920254,143,0,C911998047,0,16323.17,0
PAYMENT,3764.45,C972540998,314524.77,310760.33,M1451732454,0,0,0
CASH_IN,39922.66,C1981924343,310760.33,350682.99,C1027296777,62731,22808.34,0
CASH_IN,234527.64,C1369080285,350682.99,585210.63,C715819458,474533.78,484595.24,0
CASH_IN,908091.47,C1443422804,585210.63,1493302.1,C183354406,3752462.19,4861702.48,0
CASH_IN,357932.51,C1032560110,1493302.1,1851234.61,C214774813,15915681.24,17771335.88,0
CASH_IN,214662.24,C1171120083,1851234.61,2065896.84,C803116137,15383535.25,15651209.26,0
CASH_IN,34511.23,C1088170718,2065896.84,2100408.07,C1299829127,122781,0,0
CASH_IN,185741.02,C1373072083,2100408.07,2286149.09,C1022023283,198374.07,12633.05,0
CASH_IN,23303.97,C819132906,2286149.09,2309453.07,C1870367457,310198,484137.19,0
CASH_IN,85766.59,C466262884,2309453.07,2395219.66,C237988421,542435.88,628574.97,0
CASH_IN,99504.49,C979490841,2395219.66,2494724.15,C1281580764,584170.24,253888.02,0
CASH_IN,201011.68,C1351269492,2494724.15,2695735.83,C1674899618,6153407.58,10006403.16,0
CASH_IN,166686.78,C2008027686,2695735.83,2862422.61,C1706891711,301294.72,98525.69,0
CASH_IN,306426.01,C946775567,2862422.61,3168848.62,C1852606548,313234,6807.99,0
CASH_IN,19247.53,C209391627,3168848.62,3188096.15,C1346667529,67867.28,61899.11,0
CASH_IN,42025.29,C160920812,3188096.15,3230121.44,C2046611860,101427,53006.9,0
CASH_IN,159171.56,C2126608090,3230121.44,3389293,C1339257929,404503.76,561712.86,0
CASH_IN,173928.45,C869464531,3389293,3563221.45,C1211317010,234143,15316.39,0
CASH_IN,324145.15,C1736264938,3563221.45,3887366.6,C271588719,548697.21,336403.65,0
CASH_IN,75247.56,C1442800893,3887366.6,3962614.16,C1467806809,171695.52,90640.96,0
CASH_IN,40765.68,C553496382,3962614.16,4003379.84,C798678484,1073008.04,2084795.89,0
CASH_IN,24638.55,C71681683,4003379.84,4028018.39,C560041895,119345.51,40278.39,0
CASH_IN,56289.54,C164806893,4028018.39,4084307.94,C1380361139,62111.53,5821.98,0
CASH_IN,33919.56,C656704934,4084307.94,4118227.49,C170899621,373103,7569059.16,0
CASH_IN,302915.15,C1793935907,4118227.49,4421142.64,C2101977504,377903.22,0,0
CASH_IN,213765.78,C1085700275,4421142.64,4634908.42,C728885526,345283.88,211120.9,0
CASH_IN,340505.75,C1601969632,4634908.42,4975414.18,C71555810,860902.76,960188.98,0
CASH_IN,193558.01,C1559673372,4975414.18,5168972.19,C1816757085,9163427.18,10187847.95,0
