customer,age,gender,zipcodeOri,merchant,zipMerchant,category,amount,fraud
'C1731138845','2','F','28007','M348934600','28007','es_transportation',27.5,0
'C2126436338','1','F','28007','M348934600','28007','es_transportation',20.54,0
'C804094956','4','M','28007','M348934600','28007','es_transportation',17.43,0
'C703418892','2','F','28007','M1823072687','28007','es_transportation',61.57,0
'C1624351292','2','M','28007','M1823072687','28007','es_transportation',24.06,0
'C194301248','2','M','28007','M923029380','28007','es_home',111.98,0
'C347453747','5','F','28007','M348934600','28007','es_transportation',55.95,0
'C1760492708','1','F','28007','M1823072687','28007','es_transportation',24.45,0
'C1591908890','2','M','28007','M348934600','28007','es_transportation',39.79,0
'C862633345','4','F','28007','M348934600','28007','es_transportation',11,0
'C1687751654','3','M','28007','M348934600','28007','es_transportation',14.09,0
'C938819633','1','M','28007','M348934600','28007','es_transportation',13,0
'C1281345721','2','F','28007','M547558035','28007','es_fashion',44.15,0
'C1457086535','2','M','28007','M151143676','28007','es_barsandrestaurants',10.82,0
'C481773197','4','F','28007','M348934600','28007','es_transportation',4.14,0
'C567897093','2','M','28007','M348934600','28007','es_transportation',38.73,0
'C2046797625','2','M','28007','M348934600','28007','es_transportation',14.81,0
'C1145304322','3','F','28007','M348934600','28007','es_transportation',32.28,0
'C870503362','2','F','28007','M348934600','28007','es_transportation',17.91,0
'C1986443469','2','M','28007','M348934600','28007','es_transportation',43.9,0
'C77017704','2','F','28007','M348934600','28007','es_transportation',20.37,0
'C1199849921','5','M','28007','M348934600','28007','es_transportation',14.59,0
'C282483842','4','F','28007','M1946091778','28007','es_wellnessandbeauty',19.64,0
'C2075935351','U','E','28007','M1823072687','28007','es_transportation',22.62,0
'C701909142','3','F','28007','M348934600','28007','es_transportation',71.67,0
'C480975116','2','M','28007','M348934600','28007','es_transportation',37.44,0
'C851871528','1','F','28007','M348934600','28007','es_transportation',34.15,0
'C914285365','4','M','28007','M348934600','28007','es_transportation',51.4,0
'C913863966','6','M','28007','M348934600','28007','es_transportation',63.2,0
'C416536713','2','F','28007','M348934600','28007','es_transportation',24.08,0
'C1102464953','4','F','28007','M348934600','28007','es_transportation',6.83,0
'C1739071229','4','F','28007','M1823072687','28007','es_transportation',15.33,0
'C764092576','4','F','28007','M348934600','28007','es_transportation',49.96,0
'C114388565','4','M','28007','M348934600','28007','es_transportation',35.3,0
'C1347371891','2','M','28007','M348934600','28007','es_transportation',56.01,0
'C1959541246','3','F','28007','M348934600','28007','es_transportation',56.34,0
'C1809104609','1','F','28007','M1600850729','28007','es_fashion',63.31,0
'C500992269','2','M','28007','M855959430','28007','es_hyper',17.38,0
'C1338727022','2','F','28007','M348934600','28007','es_transportation',16.98,0
'C1928450094','2','M','28007','M1823072687','28007','es_transportation',11.79,0
'C2089485741','3','M','28007','M151143676','28007','es_barsandrestaurants',103.57,0
'C95356','1','M','28007','M480139044','28007','es_health',62.77,0
'C1556912476','3','F','28007','M348934600','28007','es_transportation',49.8,0
'C1209651258','2','M','28007','M348934600','28007','es_transportation',2.51,0
'C285984841','3','M','28007','M348934600','28007','es_transportation',39.27,0
'C1532144144','1','M','28007','M348934600','28007','es_transportation',1.45,0
'C941334726','3','F','28007','M348934600','28007','es_transportation',59.58,0
'C676229147','2','M','28007','M348934600','28007','es_transportation',7.33,0
'C1960639712','2','F','28007','M348934600','28007','es_transportation',19.88,0
'C1799010144','2','F','28007','M348934600','28007','es_transportation',19.04,0
'C2119675022','6','F','28007','M348934600','28007','es_transportation',33.88,0
'C43130617','2','M','28007','M348934600','28007','es_transportation',27.17,0
'C413843100','3','F','28007','M348934600','28007','es_transportation',9.76,0
'C1865204568','5','M','28007','M1823072687','28007','es_transportation',35.21,0
'C2035771335','2','F','28007','M348934600','28007','es_transportation',34.92,0
'C827822455','3','M','28007','M348934600','28007','es_transportation',60.72,0
'C1950237952','4','F','28007','M348934600','28007','es_transportation',46.97,0
'C1533572842','4','F','28007','M209847108','28007','es_wellnessandbeauty',65.27,0
'C483485800','4','F','28007','M348934600','28007','es_transportation',9.81,0
'C1161927918','2','F','28007','M348934600','28007','es_transportation',8.25,0
'C1374607221','U','E','28007','M85975013','28007','es_food',8.63,0
'C1128965136','2','F','28007','M348934600','28007','es_transportation',27.44,0
'C671524709','5','F','28007','M348934600','28007','es_transportation',20.12,0
'C450584964','2','F','28007','M348934600','28007','es_transportation',14.56,0
'C2108669396','5','M','28007','M348934600','28007','es_transportation',24.05,0
'C100045114','4','M','28007','M348934600','28007','es_transportation',27.63,0
'C1358225719','2','F','28007','M348875670','28007','es_hotelservices',154.92,0
'C484268062','3','F','28007','M348934600','28007','es_transportation',18.04,0
'C1632035340','6','M','28007','M348934600','28007','es_transportation',35.09,0
'C1108967401','1','M','28007','M348934600','28007','es_transportation',27.44,0
'C1249352100','5','M','28007','M348934600','28007','es_transportation',21.65,0
'C658256470','3','F','28007','M348934600','28007','es_transportation',60.94,0
'C32640811','3','M','28007','M348934600','28007','es_transportation',34.22,0
'C1354799046','3','M','28007','M1823072687','28007','es_transportation',1.57,0
'C190398591','6','M','28007','M1823072687','28007','es_transportation',43.18,0
'C1081944543','4','F','28007','M348934600','28007','es_transportation',3.2,0
'C1376050027','2','F','28007','M348934600','28007','es_transportation',16.09,0
'C834963773','5','F','28007','M348934600','28007','es_transportation',4.93,0
'C228882909','2','M','28007','M1842530320','28007','es_tech',143.69,0
'C78230690','2','F','28007','M1823072687','28007','es_transportation',7.08,0
'C1130259702','3','M','28007','M348934600','28007','es_transportation',40.42,0
'C1769359992','3','F','28007','M348934600','28007','es_transportation',68.24,0
'C993553940','2','M','28007','M348934600','28007','es_transportation',12.17,0
'C928479694','5','M','28007','M85975013','28007','es_food',13.78,0
'C2062869828','2','M','28007','M348934600','28007','es_transportation',28.87,0
'C1255221015','3','F','28007','M348934600','28007','es_transportation',13.5,0
'C1575099263','2','M','28007','M1823072687','28007','es_transportation',14.25,0
'C1872660217','4','F','28007','M1823072687','28007','es_transportation',11.21,0
'C808326652','U','E','28007','M348934600','28007','es_transportation',22.06,0
'C138375181','5','F','28007','M85975013','28007','es_food',70.26,0
'C413455659','2','F','28007','M1823072687','28007','es_transportation',52.52,0
'C183270065','0','F','28007','M348934600','28007','es_transportation',21.51,0
'C142251484','6','M','28007','M348934600','28007','es_transportation',4.6,0
'C1525483242','3','M','28007','M1823072687','28007','es_transportation',10.21,0
'C196888452','4','M','28007','M1823072687','28007','es_transportation',4.85,0
'C1630697663','4','F','28007','M348934600','28007','es_transportation',23.88,0
'C1027777422','2','M','28007','M348934600','28007','es_transportation',47.74,0
'C337291476','5','M','28007','M348934600','28007','es_transportation',16.59,0
'C1605642067','1','M','28007','M855959430','28007','es_hyper',59.37,0
'C1283534588','3','M','28007','M348934600','28007','es_transportation',2.19,0
'C384665757','3','F','28007','M1823072687','28007','es_transportation',25.56,0
'C2060968828','3','F','28007','M348934600','28007','es_transportation',49.96,0
'C1731135780','2','M','28007','M209847108','28007','es_wellnessandbeauty',78.89,0
'C719205737','3','F','28007','M1823072687','28007','es_transportation',11.03,0
'C765155274','1','F','28007','M348934600','28007','es_transportation',14.39,0
'C1480193980','4','F','28007','M348934600','28007','es_transportation',38.5,0
'C574852748','4','F','28007','M348934600','28007','es_transportation',24.77,0
'C823286801','2','F','28007','M855959430','28007','es_hyper',97.37,0
'C874212917','2','F','28007','M348934600','28007','es_transportation',8.61,0
'C2092733799','2','F','28007','M1823072687','28007','es_transportation',21.45,0
'C2123693067','1','F','28007','M348934600','28007','es_transportation',1.91,0
'C399061526','2','F','28007','M1823072687','28007','es_transportation',34.03,0
'C1450562088','4','F','28007','M348934600','28007','es_transportation',38.21,0
'C1988407051','5','M','28007','M348934600','28007','es_transportation',2.37,0
'C1710930627','2','F','28007','M85975013','28007','es_food',50.7,0
'C1571595392','2','M','28007','M348934600','28007','es_transportation',55.92,0
'C1196149230','3','F','28007','M348934600','28007','es_transportation',21.99,0
'C179196508','3','F','28007','M348934600','28007','es_transportation',3.1,0
'C855112247','5','M','28007','M151143676','28007','es_barsandrestaurants',107.14,0
'C1180570487','6','F','28007','M1823072687','28007','es_transportation',22.7,0
'C1021409246','2','M','28007','M348934600','28007','es_transportation',5.82,0
'C2001505633','5','F','28007','M547558035','28007','es_fashion',140.14,0
'C1174416804','4','F','28007','M1823072687','28007','es_transportation',1.21,0
'C1433843082','4','F','28007','M85975013','28007','es_food',13.1,0
'C2008562542','2','M','28007','M1823072687','28007','es_transportation',19.19,0
'C1129461636','1','M','28007','M1823072687','28007','es_transportation',22.75,0
'C2030210340','2','M','28007','M1823072687','28007','es_transportation',26.83,0
'C2027052970','5','M','28007','M348934600','28007','es_transportation',44.01,0
'C1459810780','2','F','28007','M151143676','28007','es_barsandrestaurants',24.4,0
'C161733249','4','M','28007','M348934600','28007','es_transportation',9.33,0
'C1431362064','1','F','28007','M1823072687','28007','es_transportation',72.09,0
'C1807567788','4','M','28007','M1823072687','28007','es_transportation',32.6,0
'C454240137','5','M','28007','M1198415165','28007','es_wellnessandbeauty',42.08,0
'C608547225','2','F','28007','M348934600','28007','es_transportation',1.25,0
'C131915922','2','F','28007','M1823072687','28007','es_transportation',20.47,0
'C917831365','5','F','28007','M1823072687','28007','es_transportation',30.59,0
'C464042268','6','F','28007','M1823072687','28007','es_transportation',32.04,0
'C2084933658','1','F','28007','M348934600','28007','es_transportation',6.4,0
'C257361511','4','M','28007','M348934600','28007','es_transportation',50.43,0
'C1640022626','6','M','28007','M1823072687','28007','es_transportation',66.22,0
'C245908628','3','M','28007','M348934600','28007','es_transportation',44.77,0
'C1230747575','3','M','28007','M348934600','28007','es_transportation',51.84,0
'C380564257','3','F','28007','M348934600','28007','es_transportation',13.24,0
'C1100276718','1','F','28007','M1823072687','28007','es_transportation',29.76,0
'C56197730','2','M','28007','M348934600','28007','es_transportation',58.66,0
'C935791733','3','U','28007','M85975013','28007','es_food',62.87,0
'C1634492186','3','M','28007','M348934600','28007','es_transportation',21.52,0
'C398651508','4','F','28007','M348934600','28007','es_transportation',12.86,0
'C597908249','3','F','28007','M1823072687','28007','es_transportation',22.92,0
'C1095241409','1','M','28007','M209847108','28007','es_wellnessandbeauty',64.95,0
'C2125297333','2','F','28007','M1053599405','28007','es_health',139.48,0
'C592679392','5','M','28007','M348934600','28007','es_transportation',38.43,0
'C1055224400','3','F','28007','M348934600','28007','es_transportation',22.36,0
'C1229072215','3','M','28007','M348934600','28007','es_transportation',29.06,0
'C980876590','2','F','28007','M348934600','28007','es_transportation',40.38,0
'C1127069069','2','F','28007','M348934600','28007','es_transportation',6.67,0
'C1299496226','5','F','28007','M348934600','28007','es_transportation',0.13,0
'C17166563','4','F','28007','M348934600','28007','es_transportation',30.93,0
